Timestamp,Well_ID,Hole_Depth_m,Activity_Code,WOB_klb,RPM,Torque_kftlb,ROP_m_hr,Hook_Load_klb,Standpipe_Pressure_psi,Mud_Flow_Rate_gpm,Mud_Density_ppg,Gas_Units,NPT_Flag,NPT_Type
2025-02-19 10:40:00,WELL-D02,2743.8,Drilling,27.5,95.2,1.64,8.31,160.39,1783.9,631.3,11.21,30.1,0,No_NPT
2025-02-19 10:45:00,WELL-D02,2744.61,Drilling,29.09,98.5,2.35,9.7,165.66,1795.0,659.4,11.15,22.7,0,No_NPT
2025-02-19 10:50:00,WELL-D02,2745.37,Drilling,27.76,102.6,2.15,9.17,165.69,1781.2,677.9,11.37,24.6,0,No_NPT
2025-02-19 10:55:00,WELL-D02,2746.15,Drilling,31.26,101.0,2.89,9.28,161.84,1744.9,624.2,11.2,24.5,0,No_NPT
2025-02-19 11:00:00,WELL-D02,2746.77,Drilling,27.2,99.8,2.8,7.51,168.93,1753.6,679.6,11.3,27.0,0,No_NPT
2025-02-19 11:05:00,WELL-D02,2747.58,Drilling,24.96,98.0,2.29,9.68,165.17,1762.5,657.5,11.33,25.9,0,No_NPT
2025-02-19 11:10:00,WELL-D02,2748.39,Drilling,25.78,100.6,1.99,9.76,164.56,1770.0,680.1,11.29,26.0,0,No_NPT
2025-02-19 11:15:00,WELL-D02,2749.15,Drilling,29.84,83.5,2.25,9.09,169.5,1782.7,667.5,11.25,27.6,0,No_NPT
2025-02-19 11:20:00,WELL-D02,2750.02,Drilling,29.87,99.9,2.12,10.39,168.12,1757.1,663.6,11.26,19.2,0,No_NPT
2025-02-19 11:25:00,WELL-D02,2750.61,Drilling,27.66,99.7,2.41,7.09,165.74,1722.0,627.0,11.27,26.1,0,No_NPT
2025-02-19 11:30:00,WELL-D02,2751.36,Drilling,27.89,100.3,2.24,9.03,164.79,1731.7,638.3,11.31,25.3,0,No_NPT
2025-02-19 11:35:00,WELL-D02,2752.28,Drilling,27.73,112.4,2.47,11.08,164.12,1824.1,664.9,11.22,27.3,0,No_NPT
2025-02-19 11:40:00,WELL-D02,2753.17,Drilling,27.04,94.0,2.52,10.61,164.55,1755.3,630.2,11.26,25.2,0,No_NPT
2025-02-19 11:45:00,WELL-D02,2753.86,Drilling,22.9,94.2,2.61,8.27,164.46,1722.5,628.0,11.23,32.4,0,No_NPT
2025-02-19 11:50:00,WELL-D02,2754.61,Drilling,25.67,90.0,2.36,9.03,167.04,1835.6,625.3,11.27,24.0,0,No_NPT
2025-02-19 11:55:00,WELL-D02,2755.41,Drilling,27.02,87.6,2.15,9.55,162.34,1745.3,681.0,11.2,30.7,0,No_NPT
2025-02-19 12:00:00,WELL-D02,2756.34,Drilling,24.12,105.4,3.05,11.22,161.73,1802.6,649.9,11.21,17.8,0,No_NPT
2025-02-19 12:05:00,WELL-D02,2756.34,Connection,0.0,0.0,0.76,0.0,201.52,16.3,4.7,11.3,13.4,0,No_NPT
2025-02-19 12:10:00,WELL-D02,2757.0,Drilling,26.52,102.4,2.59,7.88,164.92,1765.3,649.3,11.31,18.5,0,No_NPT
2025-02-19 12:15:00,WELL-D02,2757.85,Drilling,28.19,107.2,2.2,10.21,164.59,1730.5,674.5,11.26,26.8,0,No_NPT
2025-02-19 12:20:00,WELL-D02,2758.71,Drilling,27.38,94.2,2.98,10.39,169.5,1764.8,657.8,11.26,29.8,0,No_NPT
2025-02-19 12:25:00,WELL-D02,2759.71,Drilling,32.36,107.5,2.59,12.01,157.56,1771.6,642.4,11.34,26.2,0,No_NPT
2025-02-19 12:30:00,WELL-D02,2760.41,Drilling,26.79,95.0,3.01,8.3,164.27,1776.2,686.9,11.14,28.2,0,No_NPT
2025-02-19 12:35:00,WELL-D02,2761.0,Drilling,26.92,96.1,2.23,7.12,157.48,1778.1,650.1,11.17,22.7,0,No_NPT
2025-02-19 12:40:00,WELL-D02,2761.85,Drilling,31.12,96.6,2.42,10.19,169.41,1784.8,652.2,11.32,22.2,0,No_NPT
2025-02-19 12:45:00,WELL-D02,2762.58,Drilling,27.54,95.1,2.37,8.83,168.2,1723.4,697.7,11.26,27.4,0,No_NPT
2025-02-19 12:50:00,WELL-D02,2763.35,Drilling,28.99,90.8,2.59,9.13,164.49,1783.6,665.9,11.32,22.6,0,No_NPT
2025-02-19 12:55:00,WELL-D02,2764.21,Drilling,27.87,111.4,2.58,10.41,163.13,1768.8,670.2,11.28,23.3,0,No_NPT
2025-02-19 13:00:00,WELL-D02,2764.89,Drilling,29.22,99.3,2.91,8.11,166.8,1763.9,634.2,11.26,29.1,0,No_NPT
2025-02-19 13:05:00,WELL-D02,2765.67,Drilling,30.19,94.5,2.29,9.33,170.46,1780.7,630.1,11.32,29.3,0,No_NPT
2025-02-19 13:10:00,WELL-D02,2766.22,Drilling,27.25,95.1,2.71,6.62,160.44,1770.6,615.5,11.33,32.7,0,No_NPT
2025-02-19 13:15:00,WELL-D02,2766.96,Drilling,28.67,106.3,2.21,8.86,160.46,1792.2,629.8,11.2,35.6,0,No_NPT
2025-02-19 13:20:00,WELL-D02,2767.59,Drilling,30.27,107.7,2.36,7.55,164.58,1859.8,645.1,11.29,21.0,0,No_NPT
2025-02-19 13:25:00,WELL-D02,2768.29,Drilling,25.65,99.6,2.52,8.51,164.28,1755.2,671.6,11.26,26.7,0,No_NPT
2025-02-19 13:30:00,WELL-D02,2769.0,Drilling,23.69,103.7,2.43,8.49,160.74,1780.0,653.9,11.22,24.6,0,No_NPT
2025-02-19 13:35:00,WELL-D02,2769.0,Connection,0.0,0.0,1.35,0.0,196.86,39.1,5.2,11.3,9.5,0,No_NPT
2025-02-19 13:40:00,WELL-D02,2769.67,Drilling,27.04,103.8,2.38,7.99,166.02,1772.6,657.6,11.23,22.3,0,No_NPT
2025-02-19 13:45:00,WELL-D02,2770.37,Drilling,29.6,97.5,2.19,8.46,164.03,1747.6,664.6,11.21,23.7,0,No_NPT
2025-02-19 13:50:00,WELL-D02,2771.05,Drilling,27.54,91.6,2.78,8.08,162.47,1769.7,694.1,11.24,26.5,0,No_NPT
2025-02-19 13:55:00,WELL-D02,2771.73,Drilling,23.55,101.0,2.5,8.17,164.32,1780.8,678.9,11.2,28.2,0,No_NPT
2025-02-19 14:00:00,WELL-D02,2772.34,Drilling,28.2,105.8,2.95,7.36,166.08,1788.7,643.1,11.22,25.7,0,No_NPT
2025-02-19 14:05:00,WELL-D02,2773.28,Drilling,31.47,110.8,2.0,11.32,166.17,1785.6,635.9,11.19,27.0,0,No_NPT
2025-02-19 14:10:00,WELL-D02,2774.06,Drilling,31.3,90.8,2.68,9.27,163.43,1808.6,613.5,11.18,25.4,0,No_NPT
2025-02-19 14:15:00,WELL-D02,2774.76,Drilling,26.27,97.0,2.75,8.4,162.48,1735.9,641.4,11.29,26.0,0,No_NPT
2025-02-19 14:20:00,WELL-D02,2775.66,Drilling,30.58,87.1,2.17,10.82,164.52,1775.2,606.6,11.31,23.8,0,No_NPT
2025-02-19 14:25:00,WELL-D02,2776.43,Drilling,29.41,97.0,2.57,9.23,164.77,1787.7,634.0,11.25,21.8,0,No_NPT
2025-02-19 14:30:00,WELL-D02,2777.18,Drilling,22.59,104.2,2.26,9.09,168.98,1785.6,671.3,11.28,31.9,0,No_NPT
2025-02-19 14:35:00,WELL-D02,2777.87,Drilling,26.39,104.3,2.17,8.23,165.15,1805.1,665.0,11.27,29.1,0,No_NPT
2025-02-19 14:40:00,WELL-D02,2778.56,Drilling,29.28,103.6,2.63,8.26,165.6,1766.3,642.9,11.25,23.3,0,No_NPT
2025-02-19 14:45:00,WELL-D02,2779.44,Drilling,27.98,104.0,2.6,10.63,166.17,1726.7,698.4,11.23,22.7,0,No_NPT
2025-02-19 14:50:00,WELL-D02,2780.23,Drilling,30.83,93.4,2.31,9.4,164.65,1777.8,626.1,11.32,25.1,0,No_NPT
2025-02-19 14:55:00,WELL-D02,2780.99,Drilling,27.83,121.0,2.14,9.1,164.3,1729.6,671.6,11.31,32.0,0,No_NPT
2025-02-19 15:00:00,WELL-D02,2781.8,Drilling,26.12,94.8,2.2,9.8,163.56,1752.8,687.4,11.31,23.7,0,No_NPT
2025-02-19 15:05:00,WELL-D02,2781.8,Connection,0.0,0.0,1.16,0.0,196.68,30.4,-5.0,11.22,16.3,0,No_NPT
2025-02-19 15:10:00,WELL-D02,2782.47,Drilling,28.82,97.0,2.75,8.0,164.19,1731.8,658.5,11.28,22.7,0,No_NPT
2025-02-19 15:15:00,WELL-D02,2783.3,Drilling,29.92,102.1,2.08,9.96,169.19,1770.5,621.5,11.25,15.7,0,No_NPT
2025-02-19 15:20:00,WELL-D02,2784.08,Drilling,26.24,95.4,2.88,9.36,163.46,1780.3,638.6,11.22,21.6,0,No_NPT
2025-02-19 15:25:00,WELL-D02,2784.81,Drilling,31.68,100.1,2.29,8.79,165.56,1762.5,688.6,11.28,26.6,0,No_NPT
2025-02-19 15:30:00,WELL-D02,2785.56,Drilling,28.26,107.8,2.31,8.98,166.37,1798.8,673.7,11.28,26.4,0,No_NPT
2025-02-19 15:35:00,WELL-D02,2786.32,Drilling,30.22,83.6,2.22,9.1,165.78,1787.2,674.9,11.24,20.0,0,No_NPT
2025-02-19 15:40:00,WELL-D02,2786.94,Drilling,26.01,96.4,3.01,7.52,168.86,1759.7,650.3,11.28,23.8,0,No_NPT
2025-02-19 15:45:00,WELL-D02,2787.64,Drilling,26.28,90.9,2.76,8.38,161.77,1806.5,661.2,11.31,24.0,0,No_NPT
2025-02-19 15:50:00,WELL-D02,2788.36,Drilling,28.47,87.2,2.27,8.56,170.24,1769.1,645.8,11.27,20.9,0,No_NPT
2025-02-19 15:55:00,WELL-D02,2789.07,Drilling,25.34,106.5,2.04,8.55,170.07,1747.5,655.1,11.29,19.6,0,No_NPT
2025-02-19 16:00:00,WELL-D02,2789.71,Drilling,30.39,96.1,2.11,7.73,165.48,1828.2,671.4,11.22,30.3,0,No_NPT
2025-02-19 16:05:00,WELL-D02,2790.49,Drilling,30.46,105.9,2.31,9.33,168.56,1763.7,663.1,11.23,24.1,0,No_NPT
2025-02-19 16:10:00,WELL-D02,2791.14,Drilling,27.09,111.8,2.75,7.74,168.69,1776.5,639.0,11.34,20.6,0,No_NPT
2025-02-19 16:15:00,WELL-D02,2791.91,Drilling,25.34,83.3,1.9,9.33,166.11,1746.6,638.4,11.29,25.9,0,No_NPT
2025-02-19 16:20:00,WELL-D02,2792.67,Drilling,31.0,100.0,2.41,9.12,168.38,1752.9,641.2,11.23,25.6,0,No_NPT
2025-02-19 16:25:00,WELL-D02,2793.31,Drilling,31.13,101.9,2.62,7.68,169.53,1763.5,677.2,11.29,26.6,0,No_NPT
2025-02-19 16:30:00,WELL-D02,2794.1,Drilling,30.68,101.2,2.51,9.42,160.42,1792.0,655.0,11.15,24.1,0,No_NPT
2025-02-19 16:35:00,WELL-D02,2794.1,Connection,0.0,0.0,1.19,0.0,196.85,18.7,-6.1,11.3,6.1,0,No_NPT
2025-02-19 16:40:00,WELL-D02,2794.92,Drilling,33.28,96.5,2.49,9.89,166.13,1780.1,665.6,11.28,20.8,0,No_NPT
2025-02-19 16:45:00,WELL-D02,2795.7,Drilling,30.54,104.2,2.52,9.35,164.64,1773.6,618.9,11.35,27.6,0,No_NPT
2025-02-19 16:50:00,WELL-D02,2796.5,Drilling,28.66,100.1,1.8,9.65,164.5,1780.7,615.9,11.19,26.2,0,No_NPT
2025-02-19 16:55:00,WELL-D02,2797.24,Drilling,29.55,101.4,2.69,8.79,166.35,1794.7,655.7,11.36,22.2,0,No_NPT
2025-02-19 17:00:00,WELL-D02,2798.0,Drilling,30.79,102.6,2.72,9.16,169.51,1830.7,639.2,11.27,29.8,0,No_NPT
2025-02-19 17:05:00,WELL-D02,2798.88,Drilling,24.4,105.0,2.67,10.58,166.2,1793.2,664.0,11.34,27.9,0,No_NPT
2025-02-19 17:10:00,WELL-D02,2799.64,Drilling,30.11,96.5,2.3,9.03,166.35,1736.7,688.6,11.25,22.5,0,No_NPT
2025-02-19 17:15:00,WELL-D02,2800.36,Drilling,28.19,91.7,2.45,8.64,171.11,1787.1,641.9,11.39,21.1,0,No_NPT
2025-02-19 17:20:00,WELL-D02,2800.98,Drilling,28.17,100.5,2.59,7.52,164.42,1820.9,659.3,11.21,26.1,0,No_NPT
2025-02-19 17:25:00,WELL-D02,2801.74,Drilling,27.78,98.7,1.83,9.13,163.52,1771.9,660.0,11.35,17.9,0,No_NPT
2025-02-19 17:30:00,WELL-D02,2802.71,Drilling,30.78,94.0,2.53,11.67,165.49,1799.2,658.4,11.23,26.1,0,No_NPT
2025-02-19 17:35:00,WELL-D02,2803.54,Drilling,27.02,102.1,2.85,9.9,165.02,1787.0,636.8,11.27,30.0,0,No_NPT
2025-02-19 17:40:00,WELL-D02,2804.14,Drilling,26.68,100.4,2.56,7.19,165.53,1854.4,637.6,11.33,24.5,0,No_NPT
2025-02-19 17:45:00,WELL-D02,2804.86,Drilling,29.75,106.2,2.14,8.7,174.02,1798.6,654.5,11.22,28.8,0,No_NPT
2025-02-19 17:50:00,WELL-D02,2805.63,Drilling,26.98,93.7,1.97,9.18,168.46,1815.0,672.9,11.29,27.4,0,No_NPT
2025-02-19 17:55:00,WELL-D02,2806.37,Drilling,27.06,102.7,1.86,8.88,164.59,1805.9,627.5,11.27,21.0,0,No_NPT
2025-02-19 18:00:00,WELL-D02,2807.18,Drilling,23.14,104.4,2.63,9.69,167.71,1765.1,625.4,11.32,27.8,0,No_NPT
2025-02-19 18:05:00,WELL-D02,2807.18,Connection,0.0,0.0,0.66,0.0,195.53,29.8,0.7,11.32,14.8,0,No_NPT
2025-02-19 18:10:00,WELL-D02,2807.9,Drilling,27.82,106.2,2.36,8.62,168.9,1810.7,669.7,11.29,24.9,0,No_NPT
2025-02-19 18:15:00,WELL-D02,2808.59,Drilling,26.06,105.4,1.81,8.36,165.31,1765.6,595.9,11.32,23.3,0,No_NPT
2025-02-19 18:20:00,WELL-D02,2809.47,Drilling,28.93,102.5,2.28,10.54,162.78,1799.5,657.1,11.28,20.6,0,No_NPT
2025-02-19 18:25:00,WELL-D02,2810.29,Drilling,29.21,101.6,2.26,9.79,161.93,1764.5,667.3,11.28,29.8,0,No_NPT
2025-02-19 18:30:00,WELL-D02,2810.99,Drilling,31.39,99.0,2.07,8.45,165.65,1814.1,675.4,11.31,29.9,0,No_NPT
2025-02-19 18:35:00,WELL-D02,2811.85,Drilling,31.58,94.2,2.56,10.28,166.49,1752.0,656.8,11.18,30.2,0,No_NPT
2025-02-19 18:40:00,WELL-D02,2812.47,Drilling,29.78,86.3,2.38,7.47,170.89,1784.4,659.4,11.28,22.0,0,No_NPT
2025-02-19 18:45:00,WELL-D02,2813.15,Drilling,27.88,109.8,2.27,8.19,169.67,1782.6,652.3,11.26,27.4,0,No_NPT
2025-02-19 18:50:00,WELL-D02,2813.91,Drilling,23.4,106.5,1.98,9.13,169.46,1839.1,673.9,11.23,34.0,0,No_NPT
2025-02-19 18:55:00,WELL-D02,2814.65,Drilling,28.56,102.1,2.35,8.87,157.49,1831.3,617.7,11.29,29.2,0,No_NPT
2025-02-19 19:00:00,WELL-D02,2815.42,Drilling,27.93,98.8,2.62,9.21,169.33,1785.9,625.9,11.34,20.7,0,No_NPT
2025-02-19 19:05:00,WELL-D02,2816.1,Drilling,27.39,93.9,2.37,8.2,162.72,1788.4,675.1,11.2,25.2,0,No_NPT
2025-02-19 19:10:00,WELL-D02,2816.96,Drilling,29.94,106.7,2.51,10.26,173.19,1808.3,709.8,11.35,31.0,0,No_NPT
2025-02-19 19:15:00,WELL-D02,2817.72,Drilling,26.61,94.3,2.32,9.12,165.1,1786.5,646.0,11.32,23.1,0,No_NPT
2025-02-19 19:20:00,WELL-D02,2818.36,Drilling,26.32,99.7,2.43,7.69,167.38,1766.2,651.4,11.27,25.2,0,No_NPT
2025-02-19 19:25:00,WELL-D02,2819.11,Drilling,26.99,102.7,2.71,9.03,163.57,1785.8,637.7,11.3,25.9,0,No_NPT
2025-02-19 19:30:00,WELL-D02,2820.06,Drilling,25.35,103.6,2.45,11.34,164.34,1783.5,643.5,11.33,23.0,0,No_NPT
2025-02-19 19:35:00,WELL-D02,2820.06,Connection,0.0,0.0,0.45,0.0,201.85,42.9,6.1,11.26,15.1,0,No_NPT
2025-02-19 19:40:00,WELL-D02,2820.93,Drilling,31.26,102.2,2.83,10.54,167.01,1785.0,697.3,11.28,18.5,0,No_NPT
2025-02-19 19:45:00,WELL-D02,2821.72,Drilling,24.85,100.7,2.18,9.39,165.35,1758.3,659.0,11.31,23.8,0,No_NPT
2025-02-19 19:50:00,WELL-D02,2822.53,Drilling,26.83,101.5,2.56,9.8,167.4,1789.1,659.5,11.28,23.2,0,No_NPT
2025-02-19 19:55:00,WELL-D02,2823.23,Drilling,28.78,109.2,2.22,8.34,167.34,1822.4,666.2,11.36,25.7,0,No_NPT
2025-02-19 20:00:00,WELL-D02,2823.95,Drilling,23.95,106.1,2.57,8.66,170.25,1797.2,651.4,11.38,24.1,0,No_NPT
2025-02-19 20:05:00,WELL-D02,2824.84,Drilling,28.77,101.3,2.3,10.63,165.77,1815.9,685.5,11.31,25.8,0,No_NPT
2025-02-19 20:10:00,WELL-D02,2825.49,Drilling,24.44,107.7,2.23,7.83,167.75,1776.8,611.2,11.3,20.7,0,No_NPT
2025-02-19 20:15:00,WELL-D02,2826.27,Drilling,31.35,108.5,2.58,9.41,168.55,1826.4,652.3,11.31,26.3,0,No_NPT
2025-02-19 20:20:00,WELL-D02,2827.02,Drilling,30.26,91.8,2.57,9.02,160.65,1815.8,671.5,11.28,17.9,0,No_NPT
2025-02-19 20:25:00,WELL-D02,2827.71,Drilling,27.15,94.7,2.24,8.19,168.64,1824.4,661.0,11.34,22.0,0,No_NPT
2025-02-19 20:30:00,WELL-D02,2828.57,Drilling,29.35,82.4,2.43,10.34,167.01,1749.4,682.3,11.34,27.0,0,No_NPT
2025-02-19 20:35:00,WELL-D02,2829.37,Drilling,25.03,103.1,2.34,9.57,163.28,1792.6,630.9,11.36,22.9,0,No_NPT
2025-02-19 20:40:00,WELL-D02,2830.01,Drilling,28.19,99.5,2.42,7.73,166.25,1769.7,671.7,11.26,29.8,0,No_NPT
2025-02-19 20:45:00,WELL-D02,2830.79,Drilling,28.89,88.9,2.64,9.34,163.24,1794.4,652.6,11.43,37.2,0,No_NPT
2025-02-19 20:50:00,WELL-D02,2831.56,Drilling,28.72,96.0,2.77,9.26,161.62,1742.3,627.1,11.34,28.7,0,No_NPT
2025-02-19 20:55:00,WELL-D02,2832.29,Drilling,28.99,106.7,2.4,8.8,167.77,1838.1,658.2,11.32,25.3,0,No_NPT
2025-02-19 21:00:00,WELL-D02,2833.0,Drilling,31.19,97.8,2.35,8.52,168.75,1775.7,662.8,11.29,19.8,0,No_NPT
2025-02-19 21:05:00,WELL-D02,2833.0,Connection,0.0,0.0,0.98,0.0,208.15,39.7,-1.8,11.27,10.4,0,No_NPT
2025-02-19 21:10:00,WELL-D02,2833.69,Drilling,25.49,109.7,2.94,8.18,167.47,1793.9,652.0,11.26,30.5,0,No_NPT
2025-02-19 21:15:00,WELL-D02,2834.47,Drilling,29.14,99.8,2.4,9.44,165.55,1808.9,622.4,11.31,31.2,0,No_NPT
2025-02-19 21:20:00,WELL-D02,2835.16,Drilling,26.77,102.2,2.45,8.25,167.26,1827.6,655.6,11.33,21.2,0,No_NPT
2025-02-19 21:25:00,WELL-D02,2835.8,Drilling,29.62,90.3,3.03,7.72,165.6,1788.2,649.3,11.21,23.1,0,No_NPT
2025-02-19 21:30:00,WELL-D02,2836.51,Drilling,25.49,96.2,2.14,8.46,162.75,1782.5,672.3,11.29,23.0,0,No_NPT
2025-02-19 21:35:00,WELL-D02,2837.53,Drilling,31.23,95.9,2.75,12.3,166.6,1790.4,676.8,11.28,22.9,0,No_NPT
2025-02-19 21:40:00,WELL-D02,2838.24,Drilling,31.6,97.7,2.3,8.5,160.54,1822.4,649.1,11.29,30.0,0,No_NPT
2025-02-19 21:45:00,WELL-D02,2839.05,Drilling,27.05,96.0,2.16,9.74,168.18,1798.2,629.1,11.3,23.9,0,No_NPT
2025-02-19 21:50:00,WELL-D02,2839.82,Drilling,27.3,111.4,2.41,9.25,165.92,1792.4,637.8,11.33,22.4,0,No_NPT
2025-02-19 21:55:00,WELL-D02,2840.61,Drilling,31.45,97.3,2.3,9.46,166.71,1765.1,632.9,11.3,22.1,0,No_NPT
2025-02-19 22:00:00,WELL-D02,2841.24,Drilling,25.38,86.6,2.28,7.52,164.95,1783.2,655.3,11.3,22.4,0,No_NPT
2025-02-19 22:05:00,WELL-D02,2841.97,Drilling,32.79,97.7,2.64,8.78,163.77,1783.5,648.1,11.26,26.5,0,No_NPT
2025-02-19 22:10:00,WELL-D02,2842.55,Drilling,29.25,109.3,2.62,6.93,166.49,1791.6,656.5,11.32,31.2,0,No_NPT
2025-02-19 22:15:00,WELL-D02,2843.33,Drilling,30.15,99.8,2.32,9.39,166.76,1792.1,652.1,11.25,19.1,0,No_NPT
2025-02-19 22:20:00,WELL-D02,2843.93,Drilling,30.66,108.4,2.36,7.13,164.34,1805.8,648.3,11.24,28.4,0,No_NPT
2025-02-19 22:25:00,WELL-D02,2844.61,Drilling,28.78,98.0,2.58,8.2,166.13,1796.8,676.7,11.4,26.0,0,No_NPT
2025-02-19 22:30:00,WELL-D02,2845.26,Drilling,22.78,99.9,2.06,7.8,165.82,1822.7,641.9,11.34,21.1,0,No_NPT
2025-02-19 22:35:00,WELL-D02,2845.26,Connection,0.0,0.0,0.65,0.0,207.9,17.1,-1.4,11.29,17.8,0,No_NPT
2025-02-19 22:40:00,WELL-D02,2846.01,Drilling,28.95,99.3,2.21,9.0,168.23,1833.0,611.2,11.28,22.0,0,No_NPT
2025-02-19 22:45:00,WELL-D02,2846.7,Drilling,26.01,103.9,2.44,8.35,171.8,1755.4,656.3,11.3,25.2,0,No_NPT
2025-02-19 22:50:00,WELL-D02,2847.45,Drilling,25.97,97.7,2.34,8.99,169.44,1772.9,622.1,11.32,17.7,0,No_NPT
2025-02-19 22:55:00,WELL-D02,2848.09,Drilling,29.69,93.0,3.01,7.64,170.63,1833.7,657.0,11.29,28.5,0,No_NPT
2025-02-19 23:00:00,WELL-D02,2848.84,Drilling,24.81,91.8,2.62,9.0,167.04,1815.7,648.2,11.35,26.9,0,No_NPT
2025-02-19 23:05:00,WELL-D02,2849.76,Drilling,30.98,101.7,2.44,11.09,170.6,1815.7,613.4,11.26,31.4,0,No_NPT
2025-02-19 23:10:00,WELL-D02,2850.45,Drilling,27.44,105.2,2.43,8.2,169.15,1781.1,645.3,11.36,24.3,0,No_NPT
2025-02-19 23:15:00,WELL-D02,2851.2,Drilling,31.51,93.4,2.33,9.08,166.67,1845.6,657.6,11.24,23.4,0,No_NPT
2025-02-19 23:20:00,WELL-D02,2851.88,Drilling,30.24,97.2,2.57,8.16,168.52,1792.6,631.1,11.35,31.2,0,No_NPT
2025-02-19 23:25:00,WELL-D02,2852.56,Drilling,30.21,97.9,2.32,8.1,162.23,1793.7,636.5,11.31,25.4,0,No_NPT
2025-02-19 23:30:00,WELL-D02,2853.2,Drilling,28.2,96.5,2.0,7.72,167.7,1805.6,622.2,11.35,31.4,0,No_NPT
2025-02-19 23:35:00,WELL-D02,2853.94,Drilling,25.71,101.6,2.48,8.85,168.02,1819.5,679.6,11.34,26.9,0,No_NPT
2025-02-19 23:40:00,WELL-D02,2854.61,Drilling,31.28,96.8,2.7,7.99,163.01,1782.6,680.1,11.33,18.8,0,No_NPT
2025-02-19 23:45:00,WELL-D02,2855.52,Drilling,24.77,102.5,2.09,10.98,161.36,1812.1,637.4,11.33,25.0,0,No_NPT
2025-02-19 23:50:00,WELL-D02,2856.27,Drilling,29.26,103.4,2.61,8.97,166.45,1795.3,649.7,11.28,28.0,0,No_NPT
2025-02-19 23:55:00,WELL-D02,2856.95,Drilling,28.48,97.2,2.76,8.21,168.25,1813.1,631.1,11.34,24.7,0,No_NPT
2025-02-20 00:00:00,WELL-D02,2857.72,Drilling,28.83,115.4,2.32,9.24,165.79,1783.1,637.1,11.29,26.1,0,No_NPT
2025-02-20 00:05:00,WELL-D02,2857.72,Connection,0.0,0.0,1.4,0.0,204.96,38.6,-1.3,11.37,14.7,0,No_NPT
2025-02-20 00:10:00,WELL-D02,2858.47,Drilling,31.57,96.8,2.28,9.01,174.62,1799.0,675.5,11.36,26.3,0,No_NPT
2025-02-20 00:15:00,WELL-D02,2859.25,Drilling,27.97,105.5,2.98,9.3,168.18,1786.6,660.4,11.27,25.8,0,No_NPT
2025-02-20 00:20:00,WELL-D02,2859.98,Drilling,28.85,96.3,2.46,8.75,161.06,1793.8,668.5,11.22,24.9,0,No_NPT
2025-02-20 00:25:00,WELL-D02,2860.7,Drilling,27.82,102.9,2.37,8.68,165.97,1820.6,633.6,11.3,27.9,0,No_NPT
2025-02-20 00:30:00,WELL-D02,2861.35,Drilling,30.81,97.1,2.68,7.8,168.35,1815.4,666.9,11.28,21.7,0,No_NPT
2025-02-20 00:35:00,WELL-D02,2862.06,Drilling,30.96,102.6,1.99,8.51,163.13,1781.6,638.8,11.25,26.9,0,No_NPT
2025-02-20 00:40:00,WELL-D02,2862.77,Drilling,26.82,92.4,3.11,8.54,171.06,1819.8,639.6,11.31,21.4,0,No_NPT
2025-02-20 00:45:00,WELL-D02,2863.5,Drilling,24.52,103.9,2.39,8.79,162.86,1807.4,645.2,11.33,21.9,0,No_NPT
2025-02-20 00:50:00,WELL-D02,2864.31,Drilling,27.11,101.8,2.11,9.67,167.8,1808.5,674.9,11.3,29.1,0,No_NPT
2025-02-20 00:55:00,WELL-D02,2864.96,Drilling,27.05,100.9,2.14,7.79,166.1,1747.0,630.2,11.46,24.4,0,No_NPT
2025-02-20 01:00:00,WELL-D02,2865.69,Drilling,26.56,104.0,2.57,8.79,164.34,1768.3,677.5,11.39,20.4,0,No_NPT
2025-02-20 01:05:00,WELL-D02,2866.39,Drilling,27.17,95.0,2.89,8.44,165.41,1797.2,669.5,11.42,27.6,0,No_NPT
2025-02-20 01:10:00,WELL-D02,2867.26,Drilling,30.61,95.8,1.91,10.41,169.31,1790.7,661.9,11.24,33.6,0,No_NPT
2025-02-20 01:15:00,WELL-D02,2868.07,Drilling,30.07,105.0,2.22,9.71,166.83,1783.7,658.6,11.3,20.5,0,No_NPT
2025-02-20 01:20:00,WELL-D02,2868.79,Drilling,29.41,95.6,2.19,8.57,167.98,1804.2,635.3,11.33,23.2,0,No_NPT
2025-02-20 01:25:00,WELL-D02,2869.54,Drilling,25.63,99.7,2.45,9.04,166.2,1823.2,669.2,11.33,28.3,0,No_NPT
2025-02-20 01:30:00,WELL-D02,2870.29,Drilling,24.8,110.1,2.52,9.06,165.82,1803.4,673.6,11.31,28.9,0,No_NPT
2025-02-20 01:35:00,WELL-D02,2870.29,Connection,0.0,0.0,1.46,0.0,197.63,13.2,-9.6,11.29,14.4,0,No_NPT
2025-02-20 01:40:00,WELL-D02,2871.07,Drilling,27.69,106.6,2.11,9.36,172.39,1801.6,648.7,11.27,22.9,0,No_NPT
2025-02-20 01:45:00,WELL-D02,2871.82,Drilling,28.52,91.4,2.9,8.91,169.66,1813.6,628.0,11.28,25.5,0,No_NPT
2025-02-20 01:50:00,WELL-D02,2872.49,Drilling,31.23,97.2,2.44,8.15,164.66,1814.9,686.4,11.28,25.8,0,No_NPT
2025-02-20 01:55:00,WELL-D02,2873.5,Drilling,27.65,92.4,2.95,12.1,171.3,1827.9,646.7,11.31,25.2,0,No_NPT
2025-02-20 02:00:00,WELL-D02,2874.2,Drilling,33.32,98.8,2.52,8.39,168.28,1722.6,657.9,11.4,15.6,0,No_NPT
